1000  -100  2000011  2000013  90.840278  90.840278
1000  -1000  1000022  1000015  970.539296  980.908195
1000  -108  2000011  2000013  97.9387514  97.9387514
1000  -116  2000011  2000013  105.744321  105.744321
1000  -125  2000011  2000013  114.303039  114.303039
1000  -136  2000011  2000013  123.664976  123.664976
1000  -146  2000011  2000013  133.884662  133.884662
1000  -158  2000011  2000013  145.021528  145.021528
1000  -171  2000011  2000013  157.14033  157.14033
1000  -184  2000011  2000013  170.311594  170.311594
1000  -199  2000011  2000013  184.612069  184.612069
1000  -215  1000015  2000011  200.123995  200.125201
1000  -232  1000015  2000011  216.939203  216.941643
1000  -251  1000015  2000011  235.156122  235.159798
1000  -271  1000015  2000011  254.881473  254.886395
1000  -292  1000015  2000011  276.230937  276.237122
1000  -316  1000015  2000011  299.329832  299.337304
1000  -341  1000015  2000011  324.313844  324.322636
1000  -368  1000015  2000011  351.329825  351.33998
1000  -398  1000015  2000011  380.536655  380.548222
1000  -429  1000015  2000011  412.106169  412.119206
1000  -464  1000015  2000011  446.224167  446.238743
1000  -501  1000015  2000011  483.091504  483.107696
1000  -541  1000015  2000011  522.925272  522.943168
1000  -584  1000015  2000011  565.960072  565.97977
1000  -631  1000015  2000011  612.449395  612.471004
1000  -681  1000015  2000011  662.667114  662.690756
1000  -735  1000015  2000011  716.909094  716.934902
1000  -794  1000015  2000011  775.494934  775.523055
1000  -857  1000015  2000011  838.769849  838.800444
1000  -926  1000015  2000011  907.1067  907.139947
100  -100  1000022  2000011  72.9557046  90.8402775
100  -1000  1000015  2000011  90.449645  90.8388556
100  -108  1000022  2000011  76.8782245  90.840275
100  -116  1000022  2000011  80.4966781  90.8402721
100  -125  1000022  2000011  83.7288428  90.8402688
100  -136  1000022  2000011  86.5300717  90.8402649
100  -146  1000022  2000011  88.8977678  90.8402604
100  -158  2000011  2000013  90.8402552  90.8402552
100  -171  2000011  2000013  90.8402491  90.8402491
100  -184  2000011  2000013  90.840242  90.840242
100  -199  2000011  2000013  90.8402337  90.8402337
100  -215  1000015  2000011  90.8375937  90.8402241
100  -232  1000015  2000011  90.8344292  90.840213
100  -251  1000015  2000011  90.8307424  90.8401999
100  -271  1000015  2000011  90.8264463  90.8401847
100  -292  1000015  2000011  90.8214397  90.840167
100  -316  1000015  2000011  90.8156046  90.8401464
100  -341  1000015  2000011  90.8088038  90.8401224
100  -368  1000015  2000011  90.8008774  90.8400944
100  -398  1000015  2000011  90.7916394  90.8400617
100  -429  1000015  2000011  90.7808735  90.8400237
100  -464  1000015  2000011  90.7683278  90.8399794
100  -501  1000015  2000011  90.7537096  90.8399277
100  -541  1000015  2000011  90.7366786  90.8398676
100  -584  1000015  2000011  90.716839  90.8397975
100  -631  1000015  2000011  90.6937311  90.839716
100  -681  1000015  2000011  90.6668207  90.839621
100  -735  1000015  2000011  90.635487  90.8395104
100  -794  1000015  2000011  90.5990094  90.8393818
100  -857  1000015  2000011  90.5565507  90.8392321
100  -926  1000015  2000011  90.5071387  90.839058
108  -100  1000022  2000011  76.2543089  90.8402775
108  -1000  1000015  2000011  97.5769289  97.9374357
108  -108  1000022  2000011  80.722517  97.9387509
108  -116  1000022  2000011  84.9310883  97.9387482
108  -125  1000022  2000011  88.7606315  97.9387451
108  -136  1000022  2000011  92.1244644  97.9387415
108  -146  1000022  2000011  94.9867563  97.9387374
108  -158  1000022  2000011  97.3626611  97.9387325
108  -171  2000011  2000013  97.9387268  97.9387268
108  -184  2000011  2000013  97.9387203  97.9387203
108  -199  2000011  2000013  97.9387126  97.9387126
108  -215  1000015  2000011  97.9362638  97.9387037
108  -232  1000015  2000011  97.9333295  97.9386933
108  -251  1000015  2000011  97.9299114  97.9386813
108  -271  1000015  2000011  97.9259291  97.9386672
108  -292  1000015  2000011  97.9212888  97.9386508
108  -316  1000015  2000011  97.9158814  97.9386317
108  -341  1000015  2000011  97.9095797  97.9386094
108  -368  1000015  2000011  97.9022357  97.9385834
108  -398  1000015  2000011  97.8936771  97.9385532
108  -429  1000015  2000011  97.8837036  97.9385179
108  -464  1000015  2000011  97.8720818  97.9384769
108  -501  1000015  2000011  97.8585408  97.938429
108  -541  1000015  2000011  97.8427652  97.9383733
108  -584  1000015  2000011  97.8243886  97.9383084
108  -631  1000015  2000011  97.8029853  97.9382329
108  -681  1000015  2000011  97.7780605  97.9381449
108  -735  1000015  2000011  97.7490395  97.9380425
108  -794  1000015  2000011  97.7152551  97.9379233
108  -857  1000015  2000011  97.6759324  97.9377846
108  -926  1000015  2000011  97.6301717  97.9376233
116  -100  1000022  2000011  79.279588  90.8402774
116  -1000  1000015  2000011  105.409651  105.743106
116  -108  1000022  2000011  84.3010517  97.9387509
116  -116  1000022  2000011  89.1432044  105.744321
116  -125  1000022  2000011  93.6549629  105.744318
116  -136  1000022  2000011  97.6995171  105.744314
116  -146  1000022  2000011  101.188162  105.744311
116  -158  1000022  2000011  104.099252  105.744306
116  -171  2000011  2000013  105.744301  105.744301
116  -184  2000011  2000013  105.744295  105.744295
116  -199  2000011  2000013  105.744288  105.744288
116  -215  1000015  2000011  105.742019  105.744279
116  -232  1000015  2000011  105.739302  105.74427
116  -251  1000015  2000011  105.736137  105.744259
116  -271  1000015  2000011  105.73245  105.744246
116  -292  1000015  2000011  105.728155  105.74423
116  -316  1000015  2000011  105.723151  105.744213
116  -341  1000015  2000011  105.71732  105.744192
116  -368  1000015  2000011  105.710525  105.744168
116  -398  1000015  2000011  105.702606  105.74414
116  -429  1000015  2000011  105.693379  105.744107
116  -464  1000015  2000011  105.682629  105.744069
116  -501  1000015  2000011  105.670103  105.744025
116  -541  1000015  2000011  105.655511  105.743974
116  -584  1000015  2000011  105.638513  105.743914
116  -631  1000015  2000011  105.618716  105.743844
116  -681  1000015  2000011  105.595663  105.743762
116  -735  1000015  2000011  105.568822  105.743668
116  -794  1000015  2000011  105.537576  105.743557
116  -857  1000015  2000011  105.501209  105.743429
116  -926  1000015  2000011  105.458889  105.74328
125  -100  1000022  2000011  81.9872962  90.8402774
125  -1000  1000015  2000011  113.993824  114.301919
125  -108  1000022  2000011  87.5375182  97.9387509
125  -116  1000022  2000011  93.0192346  105.744321
125  -125  1000022  2000011  98.2670373  114.303039
125  -136  1000022  2000011  103.100066  114.303036
125  -146  1000022  2000011  107.362543  114.303032
125  -158  1000022  2000011  110.967429  114.303028
125  -171  1000022  2000011  113.914014  114.303023
125  -184  2000011  2000013  114.303018  114.303018
125  -199  2000011  2000013  114.303011  114.303011
125  -215  1000015  2000011  114.300912  114.303003
125  -232  1000015  2000011  114.298398  114.302995
125  -251  1000015  2000011  114.29547  114.302984
125  -271  1000015  2000011  114.292061  114.302972
125  -292  1000015  2000011  114.28809  114.302958
125  -316  1000015  2000011  114.283463  114.302942
125  -341  1000015  2000011  114.278073  114.302923
125  -368  1000015  2000011  114.271792  114.302901
125  -398  1000015  2000011  114.264474  114.302875
125  -429  1000015  2000011  114.255947  114.302845
125  -464  1000015  2000011  114.246013  114.302809
125  -501  1000015  2000011  114.234439  114.302769
125  -541  1000015  2000011  114.220956  114.302721
125  -584  1000015  2000011  114.205251  114.302665
125  -631  1000015  2000011  114.186961  114.302601
125  -681  1000015  2000011  114.165663  114.302526
125  -735  1000015  2000011  114.140865  114.302438
125  -794  1000015  2000011  114.111999  114.302336
125  -857  1000015  2000011  114.078403  114.302218
125  -926  1000015  2000011  114.039308  114.30208
136  -100  1000022  2000011  84.3604886  90.8402774
136  -1000  1000015  2000011  123.379519  123.663944
136  -108  1000022  2000011  90.387177  97.9387508
136  -116  1000022  2000011  96.4720084  105.744321
136  -125  1000022  2000011  102.459004  114.303039
136  -136  1000022  2000011  108.147459  123.664975
136  -146  1000022  2000011  113.320757  123.664972
136  -158  1000022  2000011  117.802817  123.664968
136  -171  1000022  2000011  121.513588  123.664964
136  -184  2000011  2000013  123.664959  123.664959
136  -199  2000011  2000013  123.664953  123.664953
136  -215  1000015  2000011  123.663011  123.664945
136  -232  1000015  2000011  123.660687  123.664937
136  -251  1000015  2000011  123.657981  123.664928
136  -271  1000015  2000011  123.654831  123.664917
136  -292  1000015  2000011  123.651162  123.664904
136  -316  1000015  2000011  123.646888  123.664888
136  -341  1000015  2000011  123.641909  123.664871
136  -368  1000015  2000011  123.636108  123.66485
136  -398  1000015  2000011  123.62935  123.664826
136  -429  1000015  2000011  123.621477  123.664799
136  -464  1000015  2000011  123.612304  123.664766
136  -501  1000015  2000011  123.601619  123.664728
136  -541  1000015  2000011  123.589172  123.664684
136  -584  1000015  2000011  123.574674  123.664633
136  -631  1000015  2000011  123.55779  123.664574
136  -681  1000015  2000011  123.53813  123.664504
136  -735  1000015  2000011  123.51524  123.664423
136  -794  1000015  2000011  123.488595  123.664329
136  -857  1000015  2000011  123.457584  123.66422
136  -926  1000015  2000011  123.4215  123.664092
