1584 735 -1 (0, -1) (0, -1) 0 0
1584 857 -1 (0, -1) (0, -1) 0 0
1584 1000 -1 (0, -1) (0, -1) 0 0
1584 1165 -1 (0, -1) (0, -1) 0 0
1584 1359 -1 (0, -1) (0, -1) 0 0
1584 1584 -1 (0, -1) (0, -1) 0 0
1584 1847 -1 (0, 0) (0, 0) 0 0
1584 2154 -1 (0, 0) (0, 0) 0 0
1584 2511 -1 (0, 0) (0, 0) 0 0
1584 2928 -1 (0, 0) (0, 0) 0 0
1584 3414 -1 (0, 0) (0, 0) 0 0
1584 3981 -1 (0, 0) (0, 0) 0 0
1584 4641 -1 (0, 0) (0, 0) 0 0
1584 5411 -1 (0, 0) (0, 0) 0 0
1584 6309 -1 (0, 0) (0, 0) 0 0
1584 7356 -1 (0, 0) (0, 0) 0 0
1584 8576 -1 (0, 0) (0, 0) 0 0
1584 10000 -1 (0, 0) (0, 0) 0 0
1847 100 1 (0, 0) (1, 0) 0 0
1847 116 1 (0, 0) (1, 0) 0 0
1847 135 1 (0, 0) (1, 0) 0 0
1847 158 1 (0, 0) (1, 0) 0 0
1847 184 -1 (0, -1) (0, -1) 0 0
1847 215 -1 (0, -1) (0, -1) 0 0
1847 251 -1 (0, -1) (0, -1) 0 0
1847 292 -1 (0, -1) (0, -1) 0 0
1847 341 -1 (0, -1) (0, -1) 0 0
1847 398 -1 (0, -1) (0, -1) 0 0
1847 464 -1 (0, -1) (0, -1) 0 0
1847 541 -1 (0, -1) (0, -1) 0 0
1847 630 -1 (0, -1) (0, -1) 0 0
1847 735 -1 (0, -1) (0, -1) 0 0
1847 857 -1 (0, -1) (0, -1) 0 0
1847 1000 -1 (0, -1) (0, -1) 0 0
1847 1165 -1 (0, -1) (0, -1) 0 0
1847 1359 -1 (0, -1) (0, -1) 0 0
1847 1584 -1 (0, -1) (0, -1) 0 0
1847 1847 -1 (0, -1) (0, -1) 0 0
1847 2154 -1 (0, 0) (0, 0) 0 0
1847 2511 -1 (0, 0) (0, 0) 0 0
1847 2928 -1 (0, 0) (0, 0) 0 0
1847 3414 -1 (0, 0) (0, 0) 0 0
1847 3981 -1 (0, 0) (0, 0) 0 0
1847 4641 -1 (0, 0) (0, 0) 0 0
1847 5411 -1 (0, 0) (0, 0) 0 0
1847 6309 -1 (0, 0) (0, 0) 0 0
1847 7356 -1 (0, 0) (0, 0) 0 0
1847 8576 -1 (0, 0) (0, 0) 0 0
1847 10000 -1 (0, 0) (0, 0) 0 0
2154 100 1 (0, 0) (1, 0) 0 0
2154 116 1 (0, 0) (1, 0) 0 0
2154 135 1 (0, 0) (1, 0) 0 0
2154 158 1 (0, 0) (1, 0) 0 0
2154 184 1 (0, 0) (1, 0) 0 0
2154 215 -1 (0, -1) (0, -1) 0 0
2154 251 -1 (0, -1) (0, -1) 0 0
2154 292 -1 (0, -1) (0, -1) 0 0
2154 341 -1 (0, -1) (0, -1) 0 0
2154 398 -1 (0, -1) (0, -1) 0 0
2154 464 -1 (0, -1) (0, -1) 0 0
2154 541 -1 (0, -1) (0, -1) 0 0
2154 630 -1 (0, -1) (0, -1) 0 0
2154 735 -1 (0, -1) (0, -1) 0 0
2154 857 -1 (0, -1) (0, -1) 0 0
2154 1000 -1 (0, -1) (0, -1) 0 0
2154 1165 -1 (0, -1) (0, -1) 0 0
2154 1359 -1 (0, -1) (0, -1) 0 0
2154 1584 -1 (0, -1) (0, -1) 0 0
2154 1847 -1 (0, -1) (0, -1) 0 0
2154 2154 -1 (0, -1) (0, -1) 0 0
2154 2511 -1 (0, 0) (0, 0) 0 0
2154 2928 -1 (0, 0) (0, 0) 0 0
2154 3414 -1 (0, 0) (0, 0) 0 0
2154 3981 -1 (0, 0) (0, 0) 0 0
2154 4641 -1 (0, 0) (0, 0) 0 0
2154 5411 -1 (0, 0) (0, 0) 0 0
2154 6309 -1 (0, 0) (0, 0) 0 0
2154 7356 -1 (0, 0) (0, 0) 0 0
2154 8576 -1 (0, 0) (0, 0) 0 0
2154 10000 -1 (0, 0) (0, 0) 0 0
2511 100 1 (0, 0) (1, 0) 0 0
2511 116 1 (0, 0) (1, 0) 0 0
2511 135 1 (0, 0) (1, 0) 0 0
2511 158 1 (0, 0) (1, 0) 0 0
2511 184 1 (0, 0) (1, 0) 0 0
2511 215 -1 (0, -1) (0, -1) 0 0
2511 251 -1 (0, -1) (0, -1) 0 0
2511 292 -1 (0, -1) (0, -1) 0 0
2511 341 -1 (0, -1) (0, -1) 0 0
2511 398 -1 (0, -1) (0, -1) 0 0
2511 464 -1 (0, -1) (0, -1) 0 0
2511 541 -1 (0, -1) (0, -1) 0 0
2511 630 -1 (0, -1) (0, -1) 0 0
2511 735 -1 (0, -1) (0, -1) 0 0
2511 857 -1 (0, -1) (0, -1) 0 0
2511 1000 -1 (0, -1) (0, -1) 0 0
2511 1165 -1 (0, -1) (0, -1) 0 0
2511 1359 -1 (0, -1) (0, -1) 0 0
2511 1584 -1 (0, -1) (0, -1) 0 0
2511 1847 -1 (0, -1) (0, -1) 0 0
2511 2154 -1 (0, -1) (0, -1) 0 0
2511 2511 -1 (0, -1) (0, -1) 0 0
2511 2928 -1 (0, 0) (0, 0) 0 0
2511 3414 -1 (0, 0) (0, 0) 0 0
2511 3981 -1 (0, 0) (0, 0) 0 0
2511 4641 -1 (0, 0) (0, 0) 0 0
2511 5411 -1 (0, 0) (0, 0) 0 0
2511 6309 -1 (0, 0) (0, 0) 0 0
2511 7356 -1 (0, 0) (0, 0) 0 0
2511 8576 -1 (0, 0) (0, 0) 0 0
2511 10000 -1 (0, 0) (0, 0) 0 0
2928 100 1 (0, 0) (1, 0) 0 0
2928 116 1 (0, 0) (1, 0) 0 0
2928 135 1 (0, 0) (1, 0) 0 0
2928 158 1 (0, 0) (1, 0) 0 0
2928 184 1 (0, 0) (1, 0) 0 0
2928 215 1 (0, 0) (1, 0) 0 0
2928 251 -1 (0, -1) (0, -1) 0 0
2928 292 -1 (0, -1) (0, -1) 0 0
2928 341 -1 (0, -1) (0, -1) 0 0
2928 398 -1 (0, -1) (0, -1) 0 0
2928 464 -1 (0, -1) (0, -1) 0 0
2928 541 -1 (0, -1) (0, -1) 0 0
2928 630 -1 (0, -1) (0, -1) 0 0
2928 735 -1 (0, -1) (0, -1) 0 0
2928 857 -1 (0, -1) (0, -1) 0 0
2928 1000 -1 (0, -1) (0, -1) 0 0
2928 1165 -1 (0, -1) (0, -1) 0 0
2928 1359 -1 (0, -1) (0, -1) 0 0
2928 1584 -1 (0, -1) (0, -1) 0 0
2928 1847 -1 (0, -1) (0, -1) 0 0
2928 2154 -1 (0, -1) (0, -1) 0 0
2928 2511 -1 (0, -1) (0, -1) 0 0
2928 2928 -1 (0, -1) (0, -1) 0 0
2928 3414 -1 (0, 0) (0, 0) 0 0
2928 3981 -1 (0, 0) (0, 0) 0 0
2928 4641 -1 (0, 0) (0, 0) 0 0
2928 5411 -1 (0, 0) (0, 0) 0 0
2928 6309 -1 (0, 0) (0, 0) 0 0
2928 7356 -1 (0, 0) (0, 0) 0 0
2928 8576 -1 (0, 0) (0, 0) 0 0
2928 10000 -1 (0, 0) (0, 0) 0 0
3414 100 1 (0, 0) (1, 0) 0 0
3414 116 1 (0, 0) (1, 0) 0 0
3414 135 1 (0, 0) (1, 0) 0 0
3414 158 1 (0, 0) (1, 0) 0 0
3414 184 1 (0, 0) (1, 0) 0 0
3414 215 1 (0, 0) (1, 0) 0 0
3414 251 -1 (0, -1) (0, -1) 0 0
3414 292 -1 (0, -1) (0, -1) 0 0
3414 341 -1 (0, -1) (0, -1) 0 0
3414 398 -1 (0, -1) (0, -1) 0 0
3414 464 -1 (0, -1) (0, -1) 0 0
3414 541 -1 (0, -1) (0, -1) 0 0
3414 630 -1 (0, -1) (0, -1) 0 0
3414 735 -1 (0, -1) (0, -1) 0 0
3414 857 -1 (0, -1) (0, -1) 0 0
3414 1000 -1 (0, -1) (0, -1) 0 0
3414 1165 -1 (0, -1) (0, -1) 0 0
3414 1359 -1 (0, -1) (0, -1) 0 0
3414 1584 -1 (0, -1) (0, -1) 0 0
3414 1847 -1 (0, -1) (0, -1) 0 0
3414 2154 -1 (0, -1) (0, -1) 0 0
3414 2511 -1 (0, -1) (0, -1) 0 0
3414 2928 -1 (0, -1) (0, -1) 0 0
3414 3414 -1 (0, -1) (0, -1) 0 0
3414 3981 -1 (0, 0) (0, 0) 0 0
3414 4641 -1 (0, 0) (0, 0) 0 0
3414 5411 -1 (0, 0) (0, 0) 0 0
3414 6309 -1 (0, 0) (0, 0) 0 0
3414 7356 -1 (0, 0) (0, 0) 0 0
3414 8576 -1 (0, 0) (0, 0) 0 0
3414 10000 -1 (0, 0) (0, 0) 0 0
3981 100 1 (0, 0) (1, 0) 0 0
3981 116 1 (0, 0) (1, 0) 0 0
3981 135 1 (0, 0) (1, 0) 0 0
3981 158 1 (0, 0) (1, 0) 0 0
3981 184 1 (0, 0) (1, 0) 0 0
3981 215 1 (0, 0) (1, 0) 0 0
3981 251 1 (0, 0) (1, 0) 0 0
3981 292 -1 (0, -1) (0, -1) 0 0
3981 341 -1 (0, -1) (0, -1) 0 0
3981 398 -1 (0, -1) (0, -1) 0 0
3981 464 -1 (0, -1) (0, -1) 0 0
3981 541 -1 (0, -1) (0, -1) 0 0
3981 630 -1 (0, -1) (0, -1) 0 0
3981 735 -1 (0, -1) (0, -1) 0 0
3981 857 -1 (0, -1) (0, -1) 0 0
3981 1000 -1 (0, -1) (0, -1) 0 0
3981 1165 -1 (0, -1) (0, -1) 0 0
3981 1359 -1 (0, -1) (0, -1) 0 0
3981 1584 -1 (0, -1) (0, -1) 0 0
3981 1847 -1 (0, -1) (0, -1) 0 0
3981 2154 -1 (0, -1) (0, -1) 0 0
3981 2511 -1 (0, -1) (0, -1) 0 0
3981 2928 -1 (0, -1) (0, -1) 0 0
3981 3414 -1 (0, -1) (0, -1) 0 0
3981 3981 -1 (0, -1) (0, -1) 0 0
3981 4641 -1 (0, 0) (0, 0) 0 0
3981 5411 -1 (0, 0) (0, 0) 0 0
3981 6309 -1 (0, 0) (0, 0) 0 0
3981 7356 -1 (0, 0) (0, 0) 0 0
3981 8576 -1 (0, 0) (0, 0) 0 0
3981 10000 -1 (0, 0) (0, 0) 0 0
4641 100 1 (0, 0) (1, 0) 0 0
4641 116 1 (0, 0) (1, 0) 0 0
4641 135 1 (0, 0) (1, 0) 0 0
4641 158 1 (0, 0) (1, 0) 0 0
4641 184 1 (0, 0) (1, 0) 0 0
4641 215 1 (0, 0) (1, 0) 0 0
4641 251 1 (0, 0) (1, 0) 0 0
4641 292 1 (0, 0) (1, 0) 0 0
4641 341 -1 (0, -1) (0, -1) 0 0
4641 398 -1 (0, -1) (0, -1) 0 0
4641 464 -1 (0, -1) (0, -1) 0 0
4641 541 -1 (0, -1) (0, -1) 0 0
4641 630 -1 (0, -1) (0, -1) 0 0
4641 735 -1 (0, -1) (0, -1) 0 0
4641 857 -1 (0, -1) (0, -1) 0 0
4641 1000 -1 (0, -1) (0, -1) 0 0
4641 1165 -1 (0, -1) (0, -1) 0 0
4641 1359 -1 (0, -1) (0, -1) 0 0
4641 1584 -1 (0, -1) (0, -1) 0 0
4641 1847 -1 (0, -1) (0, -1) 0 0
4641 2154 -1 (0, -1) (0, -1) 0 0
4641 2511 -1 (0, -1) (0, -1) 0 0
4641 2928 -1 (0, -1) (0, -1) 0 0
4641 3414 -1 (0, -1) (0, -1) 0 0
4641 3981 -1 (0, -1) (0, -1) 0 0
4641 4641 -1 (0, -1) (0, -1) 0 0
4641 5411 -1 (0, 0) (0, 0) 0 0
4641 6309 -1 (0, 0) (0, 0) 0 0
4641 7356 -1 (0, 0) (0, 0) 0 0
4641 8576 -1 (0, 0) (0, 0) 0 0
4641 10000 -1 (0, 0) (0, 0) 0 0
5411 100 1 (0, 0) (1, 0) 0 0
5411 116 1 (0, 0) (1, 0) 0 0
5411 135 1 (0, 0) (1, 0) 0 0
5411 158 1 (0, 0) (1, 0) 0 0
5411 184 1 (0, 0) (1, 0) 0 0
5411 215 1 (0, 0) (1, 0) 0 0
5411 251 1 (0, 0) (1, 0) 0 0
5411 292 1 (0, 0) (1, 0) 0 0
5411 341 -1 (0, -1) (0, -1) 0 0
5411 398 -1 (0, -1) (0, -1) 0 0
5411 464 -1 (0, -1) (0, -1) 0 0
5411 541 -1 (0, -1) (0, -1) 0 0
5411 630 -1 (0, -1) (0, -1) 0 0
5411 735 -1 (0, -1) (0, -1) 0 0
5411 857 -1 (0, -1) (0, -1) 0 0
5411 1000 -1 (0, -1) (0, -1) 0 0
5411 1165 -1 (0, -1) (0, -1) 0 0
5411 1359 -1 (0, -1) (0, -1) 0 0
5411 1584 -1 (0, -1) (0, -1) 0 0
5411 1847 -1 (0, -1) (0, -1) 0 0
5411 2154 -1 (0, -1) (0, -1) 0 0
5411 2511 -1 (0, -1) (0, -1) 0 0
5411 2928 -1 (0, -1) (0, -1) 0 0
5411 3414 -1 (0, -1) (0, -1) 0 0
5411 3981 -1 (0, -1) (0, -1) 0 0
5411 4641 -1 (0, -1) (0, -1) 0 0
5411 5411 -1 (0, -1) (0, -1) 0 0
5411 6309 -1 (0, 0) (0, 0) 0 0
5411 7356 -1 (0, 0) (0, 0) 0 0
5411 8576 -1 (0, 0) (0, 0) 0 0
5411 10000 -1 (0, 0) (0, 0) 0 0
6309 100 1 (0, 0) (1, 0) 0 0
6309 116 1 (0, 0) (1, 0) 0 0
6309 135 1 (0, 0) (1, 0) 0 0
6309 158 1 (0, 0) (1, 0) 0 0
6309 184 1 (0, 0) (1, 0) 0 0
6309 215 1 (0, 0) (1, 0) 0 0
6309 251 1 (0, 0) (1, 0) 0 0
6309 292 1 (0, 0) (1, 0) 0 0
6309 341 1 (0, 0) (1, 0) 0 0
6309 398 -1 (0, -1) (0, -1) 0 0
6309 464 -1 (0, -1) (0, -1) 0 0
6309 541 -1 (0, -1) (0, -1) 0 0
6309 630 -1 (0, -1) (0, -1) 0 0
6309 735 -1 (0, -1) (0, -1) 0 0
6309 857 -1 (0, -1) (0, -1) 0 0
6309 1000 -1 (0, -1) (0, -1) 0 0
6309 1165 -1 (0, -1) (0, -1) 0 0
6309 1359 -1 (0, -1) (0, -1) 0 0
6309 1584 -1 (0, -1) (0, -1) 0 0
6309 1847 -1 (0, -1) (0, -1) 0 0
6309 2154 -1 (0, -1) (0, -1) 0 0
6309 2511 -1 (0, -1) (0, -1) 0 0
6309 2928 -1 (0, -1) (0, -1) 0 0
6309 3414 -1 (0, -1) (0, -1) 0 0
6309 3981 -1 (0, -1) (0, -1) 0 0
6309 4641 -1 (0, -1) (0, -1) 0 0
6309 5411 -1 (0, -1) (0, -1) 0 0
6309 6309 -1 (0, -1) (0, -1) 0 0
6309 7356 -1 (0, 0) (0, 0) 0 0
6309 8576 -1 (0, 0) (0, 0) 0 0
6309 10000 -1 (0, 0) (0, 0) 0 0
7356 100 1 (0, 0) (1, 0) 0 0
7356 116 1 (0, 0) (1, 0) 0 0
7356 135 1 (0, 0) (1, 0) 0 0
7356 158 1 (0, 0) (1, 0) 0 0
7356 184 1 (0, 0) (1, 0) 0 0
7356 215 1 (0, 0) (1, 0) 0 0
7356 251 1 (0, 0) (1, 0) 0 0
7356 292 1 (0, 0) (1, 0) 0 0
7356 341 1 (0, 0) (1, 0) 0 0
7356 398 -1 (0, -1) (0, -1) 0 0
7356 464 -1 (0, -1) (0, -1) 0 0
7356 541 -1 (0, -1) (0, -1) 0 0
7356 630 -1 (0, -1) (0, -1) 0 0
7356 735 -1 (0, -1) (0, -1) 0 0
7356 857 -1 (0, -1) (0, -1) 0 0
7356 1000 -1 (0, -1) (0, -1) 0 0
7356 1165 -1 (0, -1) (0, -1) 0 0
7356 1359 -1 (0, -1) (0, -1) 0 0
7356 1584 -1 (0, -1) (0, -1) 0 0
7356 1847 -1 (0, -1) (0, -1) 0 0
7356 2154 -1 (0, -1) (0, -1) 0 0
7356 2511 -1 (0, -1) (0, -1) 0 0
7356 2928 -1 (0, -1) (0, -1) 0 0
7356 3414 -1 (0, -1) (0, -1) 0 0
7356 3981 -1 (0, -1) (0, -1) 0 0
7356 4641 -1 (0, -1) (0, -1) 0 0
7356 5411 -1 (0, -1) (0, -1) 0 0
7356 6309 -1 (0, -1) (0, -1) 0 0
7356 7356 -1 (0, -1) (0, -1) 0 0
7356 8576 -1 (0, 0) (0, 0) 0 0
7356 10000 -1 (0, 0) (0, 0) 0 0
8576 100 1 (0, 0) (1, 0) 0 0
8576 116 1 (0, 0) (1, 0) 0 0
8576 135 1 (0, 0) (1, 0) 0 0
8576 158 1 (0, 0) (1, 0) 0 0
8576 184 1 (0, 0) (1, 0) 0 0
8576 215 1 (0, 0) (1, 0) 0 0
8576 251 1 (0, 0) (1, 0) 0 0
8576 292 1 (0, 0) (1, 0) 0 0
8576 341 1 (0, 0) (1, 0) 0 0
8576 398 1 (0, 0) (1, 0) 0 0
8576 464 -1 (0, -1) (0, -1) 0 0
8576 541 -1 (0, -1) (0, -1) 0 0
8576 630 -1 (0, -1) (0, -1) 0 0
8576 735 -1 (0, -1) (0, -1) 0 0
8576 857 -1 (0, -1) (0, -1) 0 0
8576 1000 -1 (0, -1) (0, -1) 0 0
8576 1165 -1 (0, -1) (0, -1) 0 0
8576 1359 -1 (0, -1) (0, -1) 0 0
8576 1584 -1 (0, -1) (0, -1) 0 0
8576 1847 -1 (0, -1) (0, -1) 0 0
8576 2154 -1 (0, -1) (0, -1) 0 0
8576 2511 -1 (0, -1) (0, -1) 0 0
8576 2928 -1 (0, -1) (0, -1) 0 0
8576 3414 -1 (0, -1) (0, -1) 0 0
8576 3981 -1 (0, -1) (0, -1) 0 0
8576 4641 -1 (0, -1) (0, -1) 0 0
8576 5411 -1 (0, -1) (0, -1) 0 0
8576 6309 -1 (0, -1) (0, -1) 0 0
8576 7356 -1 (0, -1) (0, -1) 0 0
8576 8576 -1 (0, -1) (0, -1) 0 0
8576 10000 -1 (0, 0) (0, 0) 0 0
10000 100 1 (0, 0) (1, 0) 0 0
10000 116 1 (0, 0) (1, 0) 0 0
10000 135 1 (0, 0) (1, 0) 0 0
10000 158 1 (0, 0) (1, 0) 0 0
10000 184 1 (0, 0) (1, 0) 0 0
10000 215 1 (0, 0) (1, 0) 0 0
10000 251 1 (0, 0) (1, 0) 0 0
10000 292 1 (0, 0) (1, 0) 0 0
10000 341 1 (0, 0) (1, 0) 0 0
10000 398 1 (0, 0) (1, 0) 0 0
10000 464 -1 (0, -1) (0, -1) 0 0
10000 541 -1 (0, -1) (0, -1) 0 0
10000 630 -1 (0, -1) (0, -1) 0 0
10000 735 -1 (0, -1) (0, -1) 0 0
10000 857 -1 (0, -1) (0, -1) 0 0
10000 1000 -1 (0, -1) (0, -1) 0 0
10000 1165 -1 (0, -1) (0, -1) 0 0
10000 1359 -1 (0, -1) (0, -1) 0 0
10000 1584 -1 (0, -1) (0, -1) 0 0
10000 1847 -1 (0, -1) (0, -1) 0 0
10000 2154 -1 (0, -1) (0, -1) 0 0
10000 2511 -1 (0, -1) (0, -1) 0 0
10000 2928 -1 (0, -1) (0, -1) 0 0
10000 3414 -1 (0, -1) (0, -1) 0 0
10000 3981 -1 (0, -1) (0, -1) 0 0
10000 4641 -1 (0, -1) (0, -1) 0 0
10000 5411 -1 (0, -1) (0, -1) 0 0
10000 6309 -1 (0, -1) (0, -1) 0 0
10000 7356 -1 (0, -1) (0, -1) 0 0
10000 8576 -1 (0, -1) (0, -1) 0 0
10000 10000 -1 (0, -1) (0, -1) 0 0
