100 100 0 -2 -2
100 116 -1 4.229101678197986 7.779707731026615e-07
100 135 -1 3.1828365259347478 3.0714159056776208e-06
100 158 -1 2.2448255304685385 1.5872690089278723e-05
100 184 -1 1.4979821269589018 9.655690070941055e-05
100 215 -1 0.9673155185941085 0.0005781305743679529
100 251 -1 0.624204870441945 0.002917601143959949
100 292 -1 0.4170868407800089 0.011657854169941154
100 341 1 0.29758916013701925 0.036422471974766994
100 398 1 0.230537537141594 0.0891857309178553
100 464 1 0.1935303665898668 0.1749255605226903
100 541 1 0.1733031854798448 0.2854346021999409
100 630 1 0.16231290568829224 0.4031481785178471
100 735 1 0.15636515624434696 0.5095117602018248
100 857 1 0.15315659130587944 0.592434372295802
100 1000 1 0.15143121346240207 0.6494302024133242
100 1165 1 0.1505069592890037 0.6849789884506625
100 1359 1 0.15001440919735312 0.7056853447003705
100 1584 1 0.1497538668797781 0.7171974130568817
100 1847 1 0.14961757433390324 0.7233843475322049
100 2154 1 0.14954749865137337 0.7266111037363093
100 2511 1 0.149512463956155 0.7282361988263972
100 2928 1 0.14949577870241876 0.7290129561596849
100 3414 1 0.149488548682211 0.7293501040860869
100 3981 1 0.1494860670418562 0.7294659060451505
100 4641 1 0.1494858680952516 0.7294751913325002
100 5411 1 0.14948667999208012 0.7294372999050439
100 6309 1 0.1494878624794003 0.7293821206557773
100 7356 1 0.149489106103943 0.7293240984021614
100 8576 1 0.14949027206037666 0.7292697090158421
100 10000 1 0.1494913075122956 0.7292214148516089
116 100 0 -2 -2
116 116 0 -2 -2
116 135 -1 3.8196000374218886 1.2760620029333271e-06
116 158 -1 2.7523622438312207 6.128876869578142e-06
116 184 -1 1.8517622114766896 3.807272715397904e-05
116 215 -1 1.1864933971392717 0.000256437594806694
116 251 -1 0.7491389305404693 0.0015146628983232588
116 292 -1 0.48523143033176674 0.006981738803206109
116 341 1 0.33443250243254113 0.024519086950438865
116 398 1 0.250898607190813 0.06580940320147859
116 464 1 0.20537118016428213 0.1378625318594763
116 541 1 0.1807534912745363 0.23455631732995666
116 630 1 0.16749041271809664 0.33904153504271595
116 735 1 0.16035673809279086 0.43324069919003644
116 857 1 0.15652373030698216 0.5060019675752341
116 1000 1 0.15446650094443146 0.555544847254175
116 1165 1 0.15336424850514624 0.586259752687652
116 1359 1 0.15277530372108233 0.6041242577348505
116 1584 1 0.15246200414504016 0.6140899289254718
116 1847 1 0.15229647545222147 0.6194933468172571
116 2154 1 0.1522099461900026 0.6223573092322706
116 2511 1 0.1521654682957697 0.6238401561284788
116 2928 1 0.15214322660262708 0.6245844245934005
116 3414 1 0.15213262456459678 0.6249398472984888
116 3981 1 0.15212802010230717 0.6250943381399947
116 4641 1 0.15212642872807708 0.625147751039214
116 5411 1 0.15212628725366756 0.6251524999464213
116 6309 1 0.15212678923651032 0.6251356501003851
116 7356 1 0.15212752850288094 0.6251108371758306
116 8576 1 0.152128308525455 0.6250846585174361
116 10000 1 0.15212904095777485 0.6250600791279082
135 100 0 -2 -2
135 116 0 -2 -2
135 135 0 -2 -2
135 158 -1 3.38519365807054 2.2853689217939697e-06
135 184 -1 2.3272235814629822 1.3437105694010885e-05
135 215 -1 1.4924335103939563 9.81088126314189e-05
135 251 -1 0.923935921575447 0.0006901911396100954
135 292 -1 0.5784285095379157 0.00381142591770705
135 341 -1 0.3829476626096706 0.015540712686388363
135 398 1 0.2764540220876951 0.046898101470580586
135 464 1 0.21940896175924365 0.10708053711492815
135 541 1 0.18902813022908782 0.19299238743003572
135 630 1 0.17285873335133023 0.289022760775694
135 735 1 0.16424190496500307 0.3769542602537049
135 857 1 0.15964228795242702 0.44527320330207804
135 1000 1 0.15718392668677317 0.49187624374210354
135 1165 1 0.15586937586368008 0.5207955458306843
135 1359 1 0.15516685978041217 0.5376445978467645
135 1584 1 0.1547921533603899 0.5470770268566003
135 1847 1 0.15459304260543524 0.5522236840176084
135 2154 1 0.1544879056413773 0.5549802776658979
135 2511 1 0.15443295092298712 0.5564320668714693
135 2928 1 0.1544046904193308 0.5571816006546225
135 3414 1 0.15439054178917377 0.5575576115904555
135 3981 1 0.15438378112853185 0.5577374601598728
135 4641 1 0.15438082958230656 0.5578160141232481
135 5411 1 0.1543797940906522 0.5578435784577197
135 6309 1 0.15437968280671258 0.5578465409491409
135 7356 1 0.154379983661037 0.5578385319739257
135 8576 1 0.15438043839373575 0.5578264270724425
135 10000 1 0.1543809217438645 0.5578135609545761
158 100 0 -2 -2
158 116 0 -2 -2
158 135 0 -2 -2
158 158 0 -2 -2
158 184 -1 2.9518296794093635 4.399548067459465e-06
158 215 -1 1.9279846580551154 3.176418460047389e-05
158 251 -1 1.1798668138578878 0.0002623592335277988
158 292 -1 0.7130778666124876 0.0018127059410612202
158 341 -1 0.45046746003929067 0.008987787885699402
158 398 1 0.31028112240563904 0.031596996329606684
158 464 1 0.23692713370123136 0.08075852354193554
158 541 1 0.19868115367988565 0.1571934503414776
158 630 1 0.17867572585097194 0.24719558465319735
158 735 1 0.16815625784386687 0.33207426054455946
158 857 1 0.16259611494414142 0.39910251517860207
158 1000 1 0.1596447726475138 0.44523029143756765
158 1165 1 0.15807345739259052 0.47399380537230706
158 1359 1 0.15723545679732376 0.4908054317115016
158 1584 1 0.1567884084965064 0.5002464109204053
158 1847 1 0.15655022600584073 0.5054200703867705
158 2154 1 0.15642373197361092 0.5082098163592477
158 2511 1 0.15635694330345196 0.5096948219134134
158 2928 1 0.15632201696766249 0.5104747320023312
158 3414 1 0.15630403580109567 0.5108771546087247
158 3981 1 0.15629501426590484 0.5110792899005182
158 4641 1 0.15629068631856927 0.511176316233247
158 5411 1 0.15628878129053475 0.5112190355100177
158 6309 1 0.15628809766378346 0.5112343671736911
158 7356 1 0.1562880054309384 0.5112364357433083
158 8576 1 0.1562881788977899 0.5112325452960261
158 10000 1 0.15628845343830766 0.5112263881248306
184 100 0 -2 -2
184 116 0 -2 -2
184 135 0 -2 -2
184 158 0 -2 -2
184 184 0 -2 -2
184 215 -1 2.5372886754934454 8.985125973082244e-06
184 251 -1 1.567991175177227 7.927083700325203e-05
184 292 -1 0.9197187319996457 0.0007024168366111354
184 341 -1 0.5508221302819639 0.004517281102069635
184 398 -1 0.35797848427218865 0.019496762881297782
184 464 1 0.26013302989954024 0.05794781328781563
184 541 1 0.2106023788426747 0.12506426034993628
184 630 1 0.18532238555852357 0.21007590129679207
184 735 1 0.17228079673524135 0.2938004124618084
184 857 1 0.1654853633532668 0.3616117158682397
184 1000 1 0.1619154216272281 0.4089517155870116
184 1165 1 0.16002827226373184 0.4386973545795792
184 1359 1 0.15902632945933448 0.45615275285564955
184 1584 1 0.1584929635489939 0.46598075573793435
184 1847 1 0.15820875409193705 0.4713813194687497
184 2154 1 0.15805741994680808 0.4743052877489555
184 2511 1 0.1579770577546693 0.47587193333885597
184 2928 1 0.15793461012132737 0.47670339191419453
184 3414 1 0.15791239101573215 0.4771397122768417
184 3981 1 0.15790093151960632 0.4773650395649835
184 4641 1 0.15789516433020795 0.477478515537393
184 5411 1 0.1578923823792689 0.47753327180611527
184 6309 1 0.1578911443048263 0.4775576442557938
184 7356 1 0.15789068686850088 0.47756664983756936
184 8576 1 0.1578906093883095 0.4775681752274636
184 10000 1 0.15789070432582605 0.47756630614806145
215 100 0 -2 -2
215 116 0 -2 -2
215 135 0 -2 -2
215 158 0 -2 -2
215 184 0 -2 -2
215 215 0 -2 -2
215 251 -1 2.1527528031648693 1.9242261248880967e-05
215 292 -1 1.2547417101252676 0.0002038231416342347
215 341 -1 0.7117995555628568 0.0018245238434515109
215 398 -1 0.43057054574612447 0.01047123781821071
215 464 1 0.2931328725573199 0.03834859103743692
215 541 1 0.2263344383775018 0.09541185140334045
215 630 1 0.19340741723559324 0.175384587868866
215 735 1 0.17687751972398882 0.25902879086410696
215 857 1 0.1684390650661775 0.3291882311502916
215 1000 1 0.16407197623008524 0.37913957412345645
215 1165 1 0.16178802730890562 0.4108436415596815
215 1359 1 0.16058427142086174 0.42953322469890287
215 1584 1 0.1599464079936973 0.44007703222892747
215 1847 1 0.1596072661273931 0.44587886118393294
215 2154 1 0.15942666909013306 0.4490264050823062
215 2511 1 0.15933052293824257 0.4507189349857499
215 2928 1 0.1592794526096701 0.4516227836323827
215 3414 1 0.15925245571673421 0.45210193856728415
215 3981 1 0.15923830381575688 0.45235349125374524
215 4641 1 0.1592309874309687 0.4524836433437738
215 5411 1 0.15922729069124747 0.45254943157235533
215 6309 1 0.15922549512643366 0.4525813923657846
215 7356 1 0.15922468517845753 0.4525958106949709
215 8576 1 0.15922437552824312 0.45260132317418283
215 10000 1 0.1592243109801905 0.45260247229227546
251 100 0 -2 -2
251 116 0 -2 -2
251 135 0 -2 -2
251 158 0 -2 -2
251 184 0 -2 -2
251 215 0 -2 -2
251 251 0 -2 -2
251 292 -1 1.804524889476562 4.272977723512514e-05
251 341 -1 0.9911154678555756 0.0005259181804024475
251 398 -1 0.5517431029899154 0.004491227270012403
251 464 -1 0.3443021108658574 0.02222893169380815
251 541 1 0.24879384274732466 0.06780327876720188
251 630 1 0.2039885843704057 0.14156143635227192
251 735 1 0.18235996558262452 0.22546530573751025
251 857 1 0.17163865458507332 0.29926314655483155
251 1000 1 0.16620846782481258 0.353181119012936
